time,ammeter_CS1,ammeter_PFP1,flux_loop_1,flux_loop_2,flux_loop_8
0.022,-5.063276,1.4222798,-1.8974004e-05,1.688629e-05,-4.720387e-05
0.023,-1.4581141,-0.9940542,4.0092862e-05,-4.082467e-05,-4.720173e-05
0.024,3.201975,-0.4701117,1.0761973e-05,-4.0820796e-05,1.3831623e-05
0.024999999999999998,8.740865,-1.6442007,-1.9798665e-05,1.6866441e-05,0.000105473664
0.026,10.216531,-0.5349413,-1.8589617e-05,-1.1960582e-05,7.487574e-05
0.027,1.3332834,1.6546904,-1.779114e-05,-4.5454377e-05,7.4825955e-05
0.027999999999999997,-1.8878083,0.689804,-1.5524578e-05,-1.594763e-05,4.4450037e-05
0.028999999999999998,-2.2100825,0.61670923,1.1413592e-05,1.6909251e-05,4.4347995e-05
0.03,-2.5584602,-0.1590995,7.0418384e-05,1.6910257e-05,0.00010538999
0.031,-2.7848418,0.6699135,1.1192165e-05,-1.19527e-05,0.00010541852
0.032,-3.8763921,1.8500346,4.118217e-05,-1.1940191e-05,4.4355198e-05
0.033,1.0052112,0.9436546,4.0458584e-05,4.17749e-05,7.914583e-05
0.033999999999999996,5.599614,0.6983705,6.933318e-05,1.6884142e-05,-1.6562328e-05
0.034999999999999996,7.5592313,-0.2284369,-1.7969493e-05,-1.1944321e-05,-7.7673394e-05
0.036,7.604276,-1.7120447,1.0963698e-05,-6.9671165e-05,-4.71055e-05
0.037,1.1373227,-0.71584195,-1.9714744e-05,-4.084357e-05,-4.7007517e-05
0.038,-0.05238233,1.1079432,-4.886878e-05,-4.083536e-05,-1.650498e-05
0.039,-1.400386,-1.0469377,-1.88774e-05,-1.1966093e-05,-4.7050755e-05
0.04,0.16139363,-0.1871974,-1.849475e-05,-1.1956598e-05,-7.75873e-05
0.040999999999999995,-2.2670538,0.9510799,7.040911e-05,-1.1945431e-05,-7.7611316e-05
0.041999999999999996,-1.8899349,-0.4679309,9.837295e-06,-1.1984593e-05,-4.69654e-05
0.043,-1.8164413,0.51195526,1.15726825e-05,-1.1941956e-05,-1.6567059e-05
0.044,2.7566884,-0.7769455,6.958177e-05,-1.1965346e-05,4.4548768e-05
0.045,4.5362024,-1.2525108,3.9429346e-05,-4.0838324e-05,7.512529e-05
0.046,8.272254,-1.4790608,-1.915077e-05,4.574153e-05,7.510591e-05
0.047,-0.15980121,1.6573703,-1.8938126e-05,-6.498574e-05,7.5099575e-05
0.048,-0.9257446,2.2947516,5.0518843e-06,-6.969785e-05,4.464557e-05
0.048999999999999995,-1.8590276,0.30343682,-1.7576038e-05,-4.078975e-05,4.4499877e-05
0.049999999999999996,-3.071635,-0.8030486,-1.9241019e-05,-3.6911086e-05,0.00010566802
0.051,-3.6428099,0.4722367,-1.8558689e-05,-6.967032e-05,0.00010562685
0.052,-3.211348,0.57924473,-1.7992617e-05,-1.1942874e-05,7.5076605e-05
0.053,2.3876843,-1.0771235,7.0025955e-05,-4.0810122e-05,4.4600685e-05
0.054,5.882209,-0.5454055,3.975754e-05,-4.0829214e-05,1.4150708e-05
0.055,6.336957,-0.2952498,6.9452864e-05,-4.0823925e-05,-7.740841e-05
0.055999999999999994,7.3768044,-0.8012318,7.007618e-05,-4.0808536e-05,-4.6927606e-05
0.056999999999999995,2.008627,-0.61083454,4.068707e-05,1.6907405e-05,-7.744283e-05
0.057999999999999996,1.3084474,1.6742575,1.1297645e-05,4.5766574e-05,-1.6405242e-05
0.059,-1.0522783,0.5769883,4.0173225e-05,-6.576455e-05,-4.6868277e-05
0.06,0.9099041,0.6182421,9.1429065e-06,-6.9712936e-05,-7.72618e-05
0.061,-0.6537384,0.6310047,3.8722166e-05,-6.971049e-05,-7.725942e-05
0.062,-2.1781442,0.9025879,9.804671e-06,-4.4804467e-05,-4.677442e-05
0.063,-0.44802678,0.06769494,-1.976192e-05,-4.0841645e-05,-1.6241289e-05
0.064,3.02783,-1.154578,-1.925626e-05,-4.0829138e-05,1.4248344e-05
0.065,5.1935606,-0.045084395,6.460485e-05,-4.0826697e-05,0.00013632115
0.066,6.2611175,-1.840329,3.960906e-05,-4.083143e-05,7.530996e-05
0.06699999999999999,-1.052932,-0.6683805,7.018376e-05,-1.1947871e-05,7.5238524e-05
0.06799999999999999,-1.5516137,0.12817578,3.9676506e-05,-1.1972816e-05,1.4288711e-05
0.06899999999999999,-2.9376557,0.47824726,6.943669e-05,1.6890825e-05,4.4795233e-05
0.06999999999999999,-2.5661106,1.7576463,9.97721e-06,1.6878916e-05,0.00010587631
0.071,-3.5391064,0.64739823,3.914491e-05,1.6871278e-05,0.00010590922
0.072,-2.225162,0.88929087,6.790254e-05,-1.2003171e-05,7.545483e-05
0.073,1.7025343,0.3931231,9.323333e-06,-1.1993512e-05,7.543538e-05
0.074,4.813012,-0.64220965,1.0416224e-05,-4.0823343e-05,1.432867e-05
0.075,5.896601,-0.78838927,-1.9027095e-05,-4.082222e-05,-7.721784e-05
0.076,8.022578,-0.05775474,1.5001594e-05,-6.509428e-05,-7.719777e-05
0.077,2.1457047,0.50104916,-1.5106127e-05,-1.1969347e-05,-7.71866e-05
0.078,0.40199623,-0.10707171,3.9460887e-05,1.2850195e-05,-1.6118718e-05
0.079,-2.1397629,-0.046748754,6.904137e-05,-4.0831164e-05,-4.663402e-05
0.08,0.50603837,-0.11208589,3.97088e-05,-1.1970603e-05,-7.715345e-05
0.081,-1.6886064,-0.7077056,6.817455e-05,-4.0852166e-05,-0.00010758599
0.08199999999999999,-2.882683,2.1146069,1.0823203e-05,4.575779e-05,-4.6661386e-05
0.08299999999999999,0.98828554,-0.82256037,1.09810135e-05,4.5761775e-05,-4.666366e-05
0.08399999999999999,3.8375754,-0.46882817,3.956365e-05,4.5739806e-05,4.496548e-05
0.08499999999999999,5.5458302,-1.611433,9.645533e-06,-6.969766e-05,0.00010604233
0.086,8.457612,-1.5941944,-4.823535e-05,1.6899336e-05,7.54534e-05
0.087,0.06741154,-1.3337111,-1.9884676e-05,-1.1985085e-05,7.5546894e-05
0.088,-2.5408328,0.8582016,8.931585e-06,-4.085806e-05,4.5088305e-05
0.089,-3.537221,-1.040045,-2.3387802e-05,-4.0927403e-05,4.5307967e-05
0.09,-3.6827044,1.402535,3.96626e-05,-1.197055e-05,0.00010604996
0.091,-3.5664146,1.7354015,4.2105028e-05,1.6946175e-05,0.00010587827
0.092,-4.0838566,2.1414516,3.9035393e-05,1.6871083e-05,7.559763e-05
0.093,0.71293235,0.7951843,4.3135344e-05,4.098292e-05,7.5661184e-05
0.094,4.402628,0.23320241,9.738951e-06,4.573265e-05,-1.5950245e-05
0.095,5.496464,-1.0630915,3.9728733e-05,1.6888425e-05,-7.70135e-05
0.096,5.389505,-0.6772472,9.861629e-05,-1.5982529e-05,-4.6480465e-05
0.09699999999999999,-0.07945763,-0.3992689,3.9038434e-05,-6.969847e-05,-7.6943455e-05
0.09799999999999999,-2.4300373,1.7039268,1.0061224e-05,-4.0829196e-05,-1.593643e-05
0.09899999999999999,-1.2683272,1.9224395,1.0040864e-05,-4.082958e-05,-2.0159392e-05
0.09999999999999999,1.0288883,-0.1099746,1.0896127e-05,-1.1951778e-05,-0.000103267885
0.10099999999999999,-0.97814876,0.77041024,-2.0134758e-05,-4.084628e-05,-7.6890574e-05
0.102,-4.1063786,-0.40011457,-1.9922649e-05,1.6872526e-05,-4.637927e-05
0.103,-3.4683375,-1.944606,-1.9475126e-05,1.6883609e-05,-4.6403027e-05
0.104,3.8241377,-0.5946497,3.829774e-05,-1.20023315e-05,4.5247914e-05
0.105,5.31332,0.28717557,9.7290285e-06,1.6876982e-05,0.0001062247
0.106,6.5111294,-0.5079947,-2.0481324e-05,4.571604e-05,7.577027e-05
0.107,0.07377115,-0.010154255,3.6006317e-05,1.6899123e-05,7.565957e-05
0.108,-3.530351,0.12275954,9.663767e-06,-1.1981024e-05,4.5222576e-05
0.109,-5.430015,-0.034868143,-2.0136122e-05,4.572485e-05,4.5255405e-05
0.11,-4.300243,-0.1805884,9.794713e-06,-1.1977579e-05,0.00010626697
0.111,-3.692965,1.2333533,1.0181798e-05,-1.1967976e-05,0.000106247695
0.11199999999999999,-4.3111157,0.46651828,9.159365e-06,-6.9706366e-05,7.581524e-05
0.11299999999999999,0.74050075,-0.28741243,-2.016693e-05,-1.1988919e-05,4.5295405e-05
0.11399999999999999,5.9942575,-0.8891849,-1.924654e-05,-1.196625e-05,-1.5798669e-05
0.11499999999999999,7.102423,-0.258939,-2.0209596e-05,1.6867036e-05,-4.6235426e-05
0.11599999999999999,8.89006,-0.46098164,6.921674e-05,-4.0822484e-05,-5.0451385e-05
0.11699999999999999,1.4141645,-0.18270098,3.9240214e-05,4.573579e-05,-7.255436e-05
0.118,-1.3898442,0.08013506,3.792591e-05,-7.994843e-06,-1.5627767e-05
0.119,-0.8743529,0.5195995,3.9549184e-05,-1.19698925e-05,-4.625631e-05
0.12,0.2829732,-0.03152761,3.923299e-05,1.6879241e-05,-7.674104e-05
0.121,-1.1214527,-0.7776316,3.967866e-05,1.689028e-05,-0.00010236225
0.122,-1.7998381,0.06495177,8.942789e-06,-1.199703e-05,-4.6144818e-05
0.123,0.15799087,0.5348762,1.0268438e-05,-1.1964432e-05,-1.984949e-05
0.124,4.7227564,-1.1242055,9.66021e-06,-4.083594e-05,4.537369e-05
0.125,7.925192,-1.1530664,5.3046124e-06,-3.700696e-05,7.593275e-05
0.126,6.745227,-0.0373068,-1.8869076e-05,-1.195558e-05,7.583928e-05
0.127,-1.1826724,-0.14178275,-1.8777364e-05,-1.1953214e-05,0.00010635961
0.128,-4.5985537,1.7898717,6.8129775e-05,-6.970443e-05,1.9147656e-05
0.129,-4.254859,1.9678569,9.256997e-06,1.6868262e-05,4.5450728e-05
0.13,-5.37116,2.0367248,8.94093e-06,1.6860635e-05,0.00013703645
0.131,-6.218666,1.8901591,9.624096e-06,-1.1979271e-05,0.000106477615
0.132,-5.478117,0.80017704,3.9203176e-05,1.6879934e-05,7.5962314e-05
0.133,0.76645285,-0.22870873,9.402849e-06,-1.1984454e-05,4.5477627e-05
0.13399999999999998,6.7004313,-1.4290483,-1.9692898e-05,-1.19748165e-05,-1.5577007e-05
0.13499999999999998,8.74093,-1.4559476,9.11844e-06,-6.970465e-05,-4.603528e-05
0.13599999999999998,7.324761,-0.18636386,-1.9857183e-05,-1.6006057e-05,-4.6063567e-05
0.13699999999999998,2.9240777,-1.1334165,-1.823235e-05,-1.1938676e-05,-7.6692224e-05
0.13799999999999998,1.2263868,1.4614251,-1.9487368e-05,-1.1969307e-05,-1.5554535e-05
0.13899999999999998,1.0408784,0.12676294,-1.9097391e-05,-4.0816358e-05,-4.6091624e-05
0.13999999999999999,1.793503,0.7903101,-2.0236972e-05,-1.1987436e-05,-7.6515294e-05
0.141,-1.3939207,2.5013156,6.890008e-05,4.5742934e-05,-7.65566e-05
0.142,-3.4820075,-0.1268275,3.8803373e-05,-8.035548e-06,-4.5984158e-05
0.143,-0.8113335,-0.056624085,9.6500025e-06,-1.1977214e-05,-1.548167e-05
0.144,3.9225378,-1.1535372,3.852651e-05,1.6864777e-05,1.5090528e-05
0.145,6.0596724,-0.78352374,3.885376e-05,1.6872913e-05,0.00010662849
0.146,8.047337,-1.6753078,-1.984e-05,-1.1976999e-05,7.609984e-05
0.147,2.4327745,-1.1918744,-1.980356e-05,-1.1975988e-05,7.610657e-05
0.148,-0.54274625,1.268464,3.925791e-05,-4.083032e-05,1.5074005e-05
0.149,-3.7081697,1.3679924,5.679112e-06,1.688138e-05,4.5606757e-05
0.15,-3.314048,2.133003,-2.0166734e-05,-6.969799e-05,0.00010667948
0.151,-4.236764,2.1603065,-2.053955e-05,-4.085027e-05,0.00010671656
0.152,-3.600131,0.75384533,9.687862e-06,-1.197522e-05,7.615318e-05
0.153,1.4482594,-0.2958207,6.8341666e-05,1.687395e-05,4.56684e-05
0.154,5.5061297,-0.38544613,1.0051592e-05,1.6890692e-05,1.5109961e-05
0.155,7.400965,-0.19082052,3.487327e-05,-1.1983723e-05,-7.637973e-05
0.156,7.4205,-0.26046902,3.8902977e-05,1.6875421e-05,-4.585955e-05
0.157,1.6992997,1.6537176,-2.0551564e-05,1.6863634e-05,-4.5814086e-05
0.158,0.41322035,1.3797258,-2.0221703e-05,-1.1984929e-05,-1.5311518e-05
0.159,-1.6660721,1.4650887,3.8780785e-05,1.6872784e-05,-4.5822206e-05
0.16,0.06420383,1.0883534,1.0272188e-05,-6.967341e-05,-0.000106920226
0.161,-1.6381903,2.0492365,9.54545e-06,-4.083437e-05,-7.6339405e-05
0.162,-4.078757,-0.2687619,-4.9740713e-05,-1.1985306e-05,-4.578883e-05
0.163,-0.3063944,-1.3667895,-4.8760106e-05,-1.1961161e-05,-4.1734318e-05
0.16399999999999998,3.376821,-3.0802987,-4.955034e-05,-4.083713e-05,4.576876e-05
0.16499999999999998,5.9214325,-2.2179308,6.719103e-05,1.684718e-05,0.00010690211
0.16599999999999998,6.464018,-1.6385121,6.7934474e-05,1.6865513e-05,7.633871e-05
0.16699999999999998,0.9326683,-1.223565,3.9132192e-05,1.688234e-05,0.00010681526
0.16799999999999998,-1.5473309,-0.7904498,3.887533e-05,-1.1980597e-05,4.5808487e-05
0.16899999999999998,-3.001264,0.8230595,9.075434e-06,7.458202e-05,4.584132e-05
0.16999999999999998,-5.983422,1.0324714,3.871369e-05,4.5729168e-05,0.00010687458
0.17099999999999999,-5.75933,1.6902609,3.8864226e-05,1.6876249e-05,0.000106872845
0.172,-4.484951,-0.018789316,4.8689835e-06,-6.5711836e-05,7.639657e-05
0.173,2.3689675,0.23227249,-1.949946e-05,-1.1965456e-05,7.632915e-05
0.174,7.5894914,0.53141546,8.554515e-06,-4.0857107e-05,-1.5108161e-05
0.175,7.3413167,-0.60742164,-4.9615275e-05,-1.1980693e-05,-4.5675566e-05
0.176,7.712151,0.66935647,-1.9391167e-05,-4.0819174e-05,-4.5720997e-05
0.177,2.5948143,0.07321911,8.900103e-06,-1.1991559e-05,-7.614071e-05
0.178,-2.5564327,0.1686324,8.993247e-06,1.6867605e-05,1.5414718e-05
0.179,-3.2137904,0.4670687,6.869901e-05,-4.0827705e-05,-4.566582e-05
0.18,-2.278818,0.768021,6.868134e-05,-1.1971293e-05,-0.00010669018
0.181,-3.1723263,1.6159232,9.279715e-06,-1.1981784e-05,-7.613114e-05
0.182,-2.0945742,0.05982375,9.022902e-06,1.6868806e-05,-1.5067469e-05
0.183,-0.7620486,0.17710857,9.47072e-06,1.6879896e-05,-1.5091248e-05
0.184,3.0690594,0.15793417,9.211208e-06,-4.0839834e-05,1.5455124e-05
0.185,7.304133,-2.0764322,6.380965e-06,-3.6915262e-05,0.00010693202
0.186,5.599044,-2.7592115,-1.9965457e-05,-4.083206e-05,7.648627e-05
0.187,0.64199966,-0.04753326,-2.0338628e-05,-4.0841085e-05,0.00010704107
0.188,-2.2199943,-0.6226259,-1.9831414e-05,-6.968527e-05,4.5977635e-05
0.189,-2.8208885,-0.69512695,-1.9326128e-05,1.689745e-05,4.5949597e-05
0.19,-2.8490136,0.32518983,-2.0287096e-05,-4.0839466e-05,0.000107065534
0.191,-3.968383,1.628651,3.8189806e-05,-4.0851395e-05,0.00010711142
0.192,-2.5630286,0.52228606,3.8398754e-05,-1.1989429e-05,7.6587654e-05
0.193,3.9294243,-1.2379432,3.826392e-05,-1.1992614e-05,4.6089528e-05
0.19399999999999998,6.907899,-0.8046324,-1.9260084e-05,-1.1957103e-05,1.5474288e-05
0.19499999999999998,6.5496087,-0.38211098,9.439802e-06,1.688056e-05,-7.601102e-05
0.19599999999999998,6.7981133,-0.52055967,8.654156e-06,-6.9708796e-05,-4.542573e-05
0.19699999999999998,1.2586577,0.111663625,9.394571e-06,-4.08338e-05,-4.5471206e-05
0.19799999999999998,0.38320398,0.4012526,-2.0403788e-05,-4.0841376e-05,-1.4920889e-05
0.19899999999999998,-0.1319225,-0.106426656,3.8424772e-05,-6.9701426e-05,-4.5418677e-05
0.19999999999999998,-0.5322867,0.9318103,-2.0393736e-05,-4.0840892e-05,-7.593798e-05
0.20099999999999998,-1.6728469,0.83390474,8.428567e-06,-1.2000269e-05,-7.587946e-05
0.20199999999999999,-3.007323,1.502706,-5.167294e-05,-6.974137e-05,-4.526842e-05
0.20299999999999999,-0.64081645,0.5012411,9.791158e-06,-1.19666465e-05,-4.5444045e-05
0.204,3.3041,-1.1759077,3.79612e-05,-1.1998728e-05,7.673324e-05
0.205,6.106732,-2.148352,6.8125955e-05,-1.66245e-05,8.160201e-05
0.206,6.472784,-2.252751,8.961477e-06,-1.1986619e-05,7.671616e-05
0.207,0.52124804,0.40331993,9.585388e-06,-8.072322e-06,7.6679324e-05
0.208,-1.0456167,1.7815921,1.4311327e-05,1.294466e-05,4.6120622e-05
0.209,-3.4952657,1.8540139,-2.0060901e-05,-4.0831674e-05,7.246249e-05
0.21,-3.5070043,1.2261573,-2.0377494e-05,-6.969605e-05,0.0001072608
0.211,-3.1530862,0.23562884,9.43674e-06,-4.083111e-05,0.00010724576
0.212,-3.3656588,1.0267574,9.533636e-06,-6.968535e-05,7.6730306e-05
0.213,2.447884,-0.3239756,-2.009176e-05,-4.0831954e-05,1.5715095e-05
0.214,4.608991,-1.2727561,-5.036151e-05,-1.1994355e-05,-1.4734932e-05
0.215,7.005283,-1.438182,-1.9668203e-05,-4.082134e-05,-7.585036e-05
0.216,7.8602486,-2.6824536,9.842173e-05,-4.081748e-05,-4.9562557e-05
0.217,2.511603,1.104004,6.909576e-05,-1.1956755e-05,-7.585457e-05
0.218,-0.18543711,-0.25017875,9.108272e-06,-1.19816e-05,-1.4734385e-05
0.219,-2.1927779,-0.36280194,3.933184e-05,-1.1963369e-05,-4.5297376e-05
0.22,1.0320337,1.3809448,1.2945547e-05,1.6874224e-05,-7.574717e-05
0.221,-0.69359,2.0307672,9.154611e-06,-6.969357e-05,-7.5744734e-05
0.222,-3.1324127,2.990751,9.193429e-06,-4.0835766e-05,-4.5220586e-05
0.223,-0.58792716,1.0163081,-2.0196483e-05,-1.197661e-05,-4.5218156e-05
0.22399999999999998,3.6649327,-0.3267735,-2.0161162e-05,-4.083235e-05,4.63415e-05
0.22499999999999998,6.046671,0.3674867,-2.0180956e-05,-4.0832718e-05,7.686995e-05
0.22599999999999998,7.8610015,-1.0286545,-2.0436033e-05,-1.1982123e-05,7.689829e-05
0.22699999999999998,-2.030272,-0.50395566,-1.9519994e-05,-4.0816285e-05,7.6839795e-05
0.22799999999999998,-2.5644226,1.3017625,6.785154e-05,-1.1985936e-05,4.6411853e-05
0.22899999999999998,-3.8349018,2.4674578,3.7932572e-05,-1.1996468e-05,4.6453515e-05
0.22999999999999998,-5.121294,2.0265,3.8735558e-05,1.6880089e-05,7.692095e-05
0.23099999999999998,-3.287235,0.37026432,9.991722e-06,-1.1958415e-05,0.00010739317
0.23199999999999998,-3.9882166,1.8372086,3.916069e-05,-7.0992014e-06,4.639073e-05
0.23299999999999998,1.9131278,0.65350527,3.9255872e-05,1.6893191e-05,4.63931e-05
0.23399999999999999,5.7386613,-1.3414186,9.69056e-06,-4.0822164e-05,-1.4626713e-05
0.235,6.4713573,-0.56265086,-1.9875382e-05,-1.19673205e-05,-0.00010616393
0.236,4.9053745,0.197387,-2.0891055e-05,-1.1992087e-05,-7.5561686e-05
0.237,0.62539375,-0.32440105,8.684181e-06,-4.0846466e-05,-0.0001060765
0.238,-2.8615735,-0.07520578,-1.9823472e-05,1.689107e-05,-1.4586795e-05
0.239,-0.9668551,-1.000115,9.050527e-06,-6.457193e-05,-4.5049714e-05
0.24,0.07012724,1.2859522,4.398404e-05,-4.08175e-05,-0.000106134816
0.241,-2.3888657,0.46785903,4.001554e-05,-1.1944011e-05,-0.00010617576
0.242,-3.915806,0.8553659,3.8822673e-05,-1.1973119e-05,-4.5042772e-05
0.243,-0.5336819,0.110974304,1.0372528e-05,1.69091e-05,-1.45924305e-05
0.244,4.574002,-0.5029257,1.0640904e-05,-8.018086e-06,1.5914797e-05
0.245,7.560284,-1.6878264,8.743081e-06,1.6869413e-05,0.00010761776
0.246,7.846677,-1.7713705,-1.9529802e-05,-4.0814277e-05,7.701966e-05
0.247,0.41316485,-1.0015988,1.022521e-05,-4.0807525e-05,7.7009005e-05
0.248,-3.3445103,1.1078825,9.147879e-06,-4.0833802e-05,4.658077e-05
0.249,-2.6897364,2.4233675,-1.907183e-05,-1.1945974e-05,4.649643e-05
0.25,-3.710079,1.236904,-4.957167e-05,-1.1970737e-05,0.00010761641
0.251,-4.676999,1.3890073,-1.993439e-05,-1.196687e-05,0.0001076145
0.252,-3.0689695,0.6136008,-2.0833024e-05,-1.1988769e-05,4.665531e-05
0.253,3.9452188,-0.6149926,3.939978e-05,-1.1957676e-05,4.6570993e-05
0.254,6.999665,-0.119332455,3.5507124e-05,-1.1952279e-05,-1.0218755e-05
0.255,5.8844433,-0.30129406,3.9122464e-05,-8.1991975e-06,-0.00010597754
0.256,5.6002235,-2.5539649,3.9569164e-05,-1.19531705e-05,-4.4966135e-05
0.257,-0.40301374,0.9778784,1.0002664e-05,1.6901697e-05,-4.4950608e-05
0.258,-2.3534799,-0.52467394,9.453413e-06,-6.968187e-05,-1.4382852e-05
0.259,-0.5513846,0.7786636,3.9796145e-05,-6.966072e-05,-4.4954682e-05
0.26,0.5352916,-0.465708,-1.9311394e-05,-4.0807266e-05,-7.5452546e-05
0.261,-3.860115,1.413336,-1.9567653e-05,-1.19567e-05,-0.00010594162
0.262,-4.445943,1.1659963,-1.9297298e-05,-4.0806684e-05,-4.4917135e-05
0.263,-1.0294173,0.99382627,-2.0958121e-05,1.6866232e-05,-1.4266952e-05
0.264,2.74885,-1.5891112,-4.9528106e-05,-4.0824736e-05,1.6192376e-05
0.265,5.4175787,-1.728286,1.000387e-05,-4.0810814e-05,7.719512e-05
0.266,7.118429,-0.22298527,3.981916e-05,-4.0802584e-05,7.718001e-05
0.267,1.9258678,0.17803504,6.423115e-05,1.6898945e-05,7.722599e-05
0.26799999999999996,-2.5258555,0.34962237,3.9302293e-05,-1.1958287e-05,1.6202093e-05
0.26899999999999996,-3.4352784,1.2125363,-1.880515e-05,1.6919694e-05,4.6665216e-05
0.26999999999999996,-3.8685412,0.64916474,3.8031736e-05,7.0481365e-05,0.00010786796
0.27099999999999996,-4.6008577,1.9744068,-1.9729294e-05,-1.1959476e-05,0.00010778785
0.27199999999999996,-5.082411,0.99180555,6.130317e-06,-7.726953e-06,4.6711408e-05
0.27299999999999996,2.5621157,-0.25659445,-1.8076675e-05,-1.1918748e-05,4.664891e-05
0.27399999999999997,6.5652766,-0.65521,-1.8739787e-05,1.2590256e-05,-1.432774e-05
0.27499999999999997,7.9398217,-1.442433,-1.8882243e-05,-4.0794974e-05,-7.534295e-05
0.27599999999999997,7.327422,0.90144664,3.08184e-06,-1.20076675e-05,-7.512306e-05
0.27699999999999997,0.94417423,0.47714123,-1.9391178e-05,-1.195048e-05,-7.5286356e-05
0.27799999999999997,-0.5703242,0.30918565,6.364124e-05,-1.1965463e-05,-4.471362e-05
0.27899999999999997,-1.6955935,0.86222154,6.895534e-05,-4.0809577e-05,-4.474201e-05
0.27999999999999997,0.103457995,1.6537381,3.938585e-05,-4.0811545e-05,-7.5243865e-05
0.28099999999999997,-3.299135,2.7065094,1.0060294e-05,1.6905953e-05,-7.524621e-05
0.282,-4.195462,1.1893743,9.92316e-06,1.6902712e-05,-4.470901e-05
0.283,-0.18961257,-0.03292592,9.42902e-06,-1.1966041e-05,-1.4145339e-05
0.284,4.8248367,0.24058233,1.0113149e-05,-4.0805884e-05,7.736616e-05
0.285,6.2907023,-2.6367638,4.0453433e-05,-4.0784795e-05,7.7312114e-05
0.286,5.173128,-2.4530056,-1.9356494e-05,-1.1948565e-05,7.738393e-05
0.287,0.13455375,-0.85533106,-1.867532e-05,-4.0788484e-05,7.734285e-05
0.288,-2.6417756,-1.7985946,-2.0637217e-05,-6.969317e-05,1.6462656e-05
0.289,-3.8380153,-1.4260471,-2.3675339e-05,1.690108e-05,4.691729e-05
0.29,-3.2520409,-0.12384037,-1.9976416e-05,-6.967674e-05,0.00010798531
0.291,-4.242712,0.022814156,3.9499893e-05,-1.195072e-05,0.00010795709
0.292,-5.832419,0.9829256,9.81661e-06,1.6901286e-05,4.6946025e-05
0.293,2.4728966,1.5057946,3.9515024e-05,1.690665e-05,4.6939575e-05
0.294,6.23583,0.5864398,3.9258506e-05,1.6900483e-05,-4.4584827e-05
0.295,7.6374035,-0.55068517,1.0103149e-05,-6.966156e-05,-7.5117394e-05
0.296,6.5474644,-1.9278961,3.9621205e-05,-6.9660615e-05,-7.511047e-05
0.297,0.27261958,-0.2466583,4.018774e-05,-6.9646616e-05,-7.514305e-05
0.298,-0.581915,-0.47245857,9.860605e-06,-4.0810413e-05,-4.455352e-05
0.299,-1.3100266,-0.50324994,1.0542954e-05,-6.587998e-05,-4.459469e-05
0.3,0.8016133,1.1171981,9.403503e-06,-4.082138e-05,-0.000105535866
0.301,-1.5754606,1.7489653,-2.0274047e-05,1.6887496e-05,-7.499461e-05
0.302,-3.844209,2.8820763,-1.9242447e-05,4.5769615e-05,-4.454408e-05
0.303,-1.3881401,0.40460506,4.0524556e-05,-1.1924193e-05,-1.4076256e-05
0.304,3.4398773,-0.7627465,6.88131e-05,-1.1953372e-05,1.6539541e-05
0.305,5.629929,-1.2717416,6.897178e-05,-1.1949366e-05,7.75723e-05
0.306,6.609027,-0.27185434,9.391321e-06,1.6892523e-05,4.7109555e-05
0.307,0.81523174,1.9327245,3.9851948e-05,-6.965366e-05,7.756413e-05
0.308,-2.2234476,2.1856337,1.0459811e-05,-1.1937823e-05,1.6531629e-05
