time,ammeter_CS1,ammeter_PFP1,flux_loop_1,flux_loop_2,flux_loop_8
0.118,-6.027481,1.4103879,1.2493648e-06,8.508521e-06,0.0001265205
0.119,-4.080884,2.1078842,1.3314301e-06,3.744522e-05,6.5478176e-05
0.12,4.6845036,0.9849502,5.4682405e-09,3.7490652e-05,6.5575514e-05
0.121,7.4303875,0.07656986,4.3615347e-07,6.64359e-05,4.5073343e-06
0.122,6.8789544,-0.39751527,6.923777e-07,-4.8906946e-05,-8.706536e-05
0.123,6.6306567,-1.752222,-1.6397401e-07,-4.8850008e-05,-5.6485347e-05
0.124,0.57491326,-0.9308081,-2.8978304e-05,-1.9898886e-05,-2.6018419e-05
0.125,-1.6212667,0.26911274,6.014058e-05,-1.980465e-05,-2.60688e-05
0.126,-0.66212225,0.3129882,5.9047365e-05,-2.4484543e-05,-2.5988726e-05
0.127,1.8809539,0.13414522,2.9587105e-05,-1.9675012e-05,-8.7026594e-05
0.128,-2.001812,0.0854378,5.5663793e-05,9.275934e-06,-8.707701e-05
0.129,-3.9563127,-0.00980966,3.0512434e-05,-1.9496505e-05,-2.6062095e-05
0.13,-0.22123636,-0.8241151,6.3910255e-07,5.3235103e-06,-2.6034237e-05
0.131,5.3785734,-0.80178225,2.8794191e-05,9.473929e-06,6.561619e-05
0.132,7.0730987,-0.9134457,-1.3797948e-07,9.565374e-06,0.0001001022
0.133,7.2168155,-0.7894682,-4.578398e-06,3.8487673e-05,6.5610766e-05
0.13399999999999998,-0.49620998,-0.9695531,-1.5408749e-07,-7.6849356e-05,9.1045215e-05
0.13499999999999998,-2.7859285,0.53148973,-1.3731404e-08,-4.30813e-05,3.5044515e-05
0.13599999999999998,-2.9902666,0.6061133,-2.9587094e-05,-1.8978792e-05,9.608523e-05
0.13699999999999998,-5.6357718,0.4065323,1.506306e-07,-4.7751455e-05,0.00012658315
0.13799999999999998,-5.028448,0.37460232,2.918564e-05,5.883749e-06,0.00012661547
0.13899999999999998,-5.712165,1.3446397,2.8974799e-05,-1.8755005e-05,6.559487e-05
0.13999999999999999,2.6369433,-0.8872868,5.830257e-05,-1.8680921e-05,9.6123025e-05
0.141,7.2182775,-1.5018979,3.275718e-05,1.0252793e-05,-2.5945637e-05
0.142,8.923361,-0.84038395,5.858305e-05,-1.8518214e-05,-6.0664854e-05
0.143,7.460023,-0.19039373,6.293412e-05,-1.8455608e-05,-5.1292e-05
0.144,1.779783,0.11933047,-2.2362488e-07,3.9355058e-05,-2.598414e-05
0.145,-0.26468003,-0.36142796,-1.6646452e-06,3.939767e-05,-2.5878275e-05
0.146,-0.134611,0.13333715,2.8016671e-05,-7.5946526e-05,-5.6411474e-05
0.147,-0.52494437,0.8312384,-9.767717e-07,-4.6999903e-05,-5.6448866e-05
0.148,-3.536485,0.42042398,-2.5389045e-06,-4.696026e-05,-8.685152e-05
0.149,-3.861974,0.58619034,-1.9271772e-06,-1.8010564e-05,-2.5862772e-05
0.15,0.4779377,-1.2557182,5.753123e-05,-4.6777437e-05,-5.6417688e-05
0.151,4.607469,-1.9893402,5.667264e-05,-4.6720554e-05,3.519789e-05
0.152,9.227367,-0.33294624,2.7211827e-05,1.1071425e-05,9.623026e-05
0.153,6.5032606,-0.041491657,2.9111901e-05,1.1195897e-05,6.557082e-05
0.154,-1.081627,0.045084614,2.760711e-05,1.1236945e-05,9.6198964e-05
0.155,-2.5391765,1.2152164,2.7629238e-05,1.1315405e-05,3.5161233e-05
0.156,-3.348762,0.9285519,-2.4136698e-06,-1.7477061e-05,6.5719214e-05
0.157,-3.3453214,0.9156124,-3.123744e-05,1.1473737e-05,0.00012670449
0.158,-4.3666825,1.3916057,2.7524064e-05,-4.2136802e-05,0.00012671886
0.159,-5.5578623,1.3334467,-2.3507844e-06,-4.609856e-05,6.5711574e-05
0.16,4.2483273,-0.113513105,-2.1521182e-06,-4.6015775e-05,3.5178306e-05
0.161,9.046096,-0.31035382,-1.5434244e-06,-4.5922945e-05,-2.8977416e-07
0.162,9.774559,-1.1347684,2.6791105e-05,-1.7016406e-05,-8.685396e-05
0.163,7.0461407,-1.9613203,5.6648383e-05,-4.1892497e-05,-2.5847508e-05
0.16399999999999998,0.9141529,-1.4640543,5.649784e-05,-4.966438e-05,-5.6354937e-05
0.16499999999999998,-1.8632799,-0.56883407,2.7090302e-05,-1.6775322e-05,4.673583e-06
0.16599999999999998,-1.4182031,0.1169162,-2.546228e-06,-1.6701135e-05,-5.635132e-05
0.16699999999999998,0.76893216,-0.15486945,1.3437715e-06,-1.6631275e-05,-8.684543e-05
0.16799999999999998,-1.4750504,0.099757016,-2.5606328e-06,8.184714e-06,-8.686973e-05
0.16899999999999998,-3.3156726,-0.7926766,-3.1815528e-06,1.2373748e-05,-2.578958e-05
0.16999999999999998,0.37213168,-0.6376825,-2.5130837e-06,4.1324816e-05,-2.5840141e-05
0.17099999999999999,3.1464775,-1.6335614,-1.4398827e-06,-1.628444e-05,3.5114586e-05
0.172,6.667986,-1.4225056,-2.8927418e-05,-4.5114342e-05,0.00012682083
0.173,8.044007,-1.3687631,-6.5290183e-06,-4.5008663e-05,6.5700566e-05
0.174,-1.2396958,1.055845,-2.8937782e-06,-4.4943103e-05,6.5736975e-05
0.175,-2.8637345,2.397264,2.5964675e-05,-4.488052e-05,3.526484e-05
0.176,-2.9122038,2.1986213,9.114301e-07,4.1781164e-05,6.5740525e-05
0.177,-3.1323843,1.6683599,2.6538299e-05,1.3002859e-05,0.00012677313
0.178,-4.10708,0.6440396,5.6690675e-05,-1.5759551e-05,0.00012672259
0.179,-3.37837,0.5248512,6.088827e-05,-1.5699834e-05,6.574143e-05
0.18,5.2087317,-0.9837967,-3.3472327e-06,-1.5629917e-05,6.576465e-05
0.181,5.340614,0.26051247,-3.3046148e-05,4.215621e-05,-2.5773275e-05
0.182,8.007973,-1.099805,-3.1848438e-06,7.110015e-05,-8.6837324e-05
0.183,6.8625765,0.33776343,2.5324141e-05,-1.9563438e-05,-2.5730893e-05
0.184,-0.5506518,0.3530132,-7.940987e-06,-4.4191525e-05,-5.625987e-05
0.185,-3.0266306,-0.58679926,-1.8909565e-06,-4.4061442e-05,4.616456e-06
0.186,-2.2754679,0.8651213,-4.0301675e-06,-4.4035936e-05,-5.6261106e-05
0.187,0.29936063,-1.5441915,5.5658464e-05,-1.5083584e-05,-8.6832995e-05
0.188,-1.6595798,0.07356743,2.5671208e-05,1.3838707e-05,-8.679669e-05
0.189,-3.8874812,0.5414827,6.3683626e-07,1.3911438e-05,-2.5746882e-05
0.19,0.9069837,-0.6480344,2.5596335e-05,1.3992707e-05,3.9308435e-07
0.191,3.7757025,-1.5995145,2.562255e-05,-1.4785431e-05,6.57919e-05
0.192,7.432179,-0.41457844,-4.4265203e-06,4.299212e-05,9.635034e-05
0.193,6.272078,-1.401245,-4.580388e-06,1.4209494e-05,6.58432e-05
0.19399999999999998,-1.2858613,-0.22697511,2.5276964e-05,4.3153323e-05,9.63321e-05
0.19499999999999998,-1.2802489,0.6841594,2.5416703e-05,-7.219228e-05,4.767948e-06
0.19599999999999998,-2.8447819,0.634259,-3.452791e-05,-1.4424801e-05,6.5874585e-05
0.19699999999999998,-3.8829865,0.19438516,-4.021361e-06,-1.4321837e-05,0.00012683304
0.19799999999999998,-5.3089447,1.3850574,-4.5866122e-06,-1.4257769e-05,0.00012194436
0.19899999999999998,-5.858805,1.9933388,7.982888e-05,-1.418217e-05,6.584474e-05
0.19999999999999998,1.394613,0.8797987,8.30922e-05,1.08181375e-05,3.5376575e-05
0.20099999999999998,5.4902697,-0.09743055,2.5726189e-05,4.370975e-05,-2.5778549e-05
0.20199999999999999,8.7638,-0.03745072,5.429213e-05,-1.3948299e-05,-8.674654e-05
0.20299999999999999,7.535636,0.18241598,8.3799845e-05,-1.3869808e-05,-2.5714173e-05
0.204,1.4452609,0.4724429,2.497245e-05,1.5068265e-05,-8.676073e-05
0.205,-1.6631429,0.2862718,5.4887627e-05,4.401351e-05,4.7590233e-06
0.206,-2.8768144,0.30223495,2.4431245e-05,4.4067612e-05,-5.620508e-05
0.207,-1.6276166,0.7616218,-5.616863e-06,-7.1295224e-05,-8.6681765e-05
0.208,-3.297652,1.1401423,-3.3672357e-05,-4.232562e-05,-8.678871e-05
0.209,-5.214695,1.1338487,2.4790012e-05,-7.111679e-05,-2.5717058e-05
0.21,-1.1885208,-1.20242,-4.434737e-06,-6.288161e-05,-2.5737296e-05
0.211,4.9258914,-0.8382199,-5.5866753e-06,-1.3269345e-05,3.5382433e-05
0.212,7.7226086,-0.5362275,2.4565832e-05,1.5681642e-05,9.636699e-05
0.213,5.595489,0.16422686,2.435077e-05,1.575429e-05,6.58644e-05
0.214,-0.8075776,0.53096247,5.3390722e-05,1.5821322e-05,6.5896354e-05
0.215,-2.9188652,-1.1496404,2.3870847e-05,1.5898366e-05,3.5380453e-05
0.216,-3.795463,-0.0040454217,2.312897e-05,4.481488e-05,6.595202e-05
0.217,-6.2277875,0.6554243,-5.217613e-06,1.60639e-05,0.00012690191
0.218,-4.557031,0.8995136,2.4171588e-05,-1.2717211e-05,0.00012690798
0.219,-4.7756257,0.22071809,-5.641666e-06,-1.2647352e-05,3.537858e-05
0.22,3.6410174,0.33045626,-6.5006466e-06,-7.030395e-05,3.5441284e-05
0.221,5.7074113,-0.18709068,-4.892989e-06,-3.7468562e-05,4.803381e-06
0.222,6.962312,-1.826956,-5.456107e-06,-1.2409054e-05,-0.000117226155
0.223,5.386442,-1.3239248,-6.0203106e-06,-7.005843e-05,-5.6150206e-05
0.22399999999999998,-0.040749438,0.3420078,-6.527419e-06,1.657723e-05,-5.6113593e-05
0.22499999999999998,-1.6670958,0.3759707,5.269623e-05,-4.105209e-05,-2.5615902e-05
0.22599999999999998,-2.7632587,0.6495292,5.4181906e-05,-4.093777e-05,-5.6244662e-05
0.22699999999999998,-2.1597362,0.14935796,2.3140887e-05,1.6815491e-05,-8.664771e-05
0.22799999999999998,-3.6170676,1.1934228,-6.143489e-06,1.6898306e-05,-8.666353e-05
0.22899999999999998,-4.368685,0.24138926,2.400493e-05,1.6992495e-05,-2.5678668e-05
0.22999999999999998,-1.7153113,-1.145921,-6.569072e-06,1.7043714e-05,-2.5598853e-05
0.23099999999999998,4.1421986,-1.0016333,2.305252e-05,-6.9445174e-05,3.5425273e-05
0.23199999999999998,7.4448085,0.05696102,-6.4672745e-06,-1.1654654e-05,9.646202e-05
0.23299999999999998,7.7732134,-1.0155716,-6.854813e-06,-4.0443025e-05,6.597221e-05
0.23399999999999999,-0.8757412,-0.9029914,-6.362116e-06,-4.0353036e-05,6.5934684e-05
0.235,-3.1830015,1.5920544,-3.0224103e-06,-4.028902e-05,3.5458215e-05
0.236,-2.8855627,0.6659581,-6.787397e-06,-1.1350828e-05,6.596424e-05
0.237,-4.413482,1.5559217,5.2611183e-05,-4.0119165e-05,0.00012696661
0.238,-3.1198776,0.88852286,5.111027e-05,-1.122123e-05,0.00012707691
0.239,-2.7887688,0.32114473,-7.072373e-06,4.658941e-05,6.59824e-05
0.24,3.6318414,0.007846137,2.2784587e-05,4.667646e-05,3.543622e-05
0.241,9.588752,-0.8066094,-6.322963e-06,4.676361e-05,-5.6145607e-05
0.242,8.504689,-0.37458807,-3.619663e-05,1.7975213e-05,-8.663523e-05
0.243,7.6801853,0.23109877,5.2452837e-05,7.57715e-05,-5.6133296e-05
0.244,1.1713128,1.1128757,-6.8441104e-06,1.812782e-05,-5.6109937e-05
0.245,0.764676,0.13445486,-6.761171e-06,-1.0648929e-05,-2.5599476e-05
0.246,-0.14149448,0.22827835,2.2215978e-05,-6.8296904e-05,-5.6080462e-05
0.247,-0.7672682,-0.4586491,-6.5976765e-06,-3.934588e-05,-8.664868e-05
0.248,-3.2850974,0.9304935,-3.5885125e-05,1.013381e-05,-8.666427e-05
0.249,-3.6900759,0.032754023,-3.4851328e-06,-3.92178e-05,-2.5531555e-05
0.25,0.9254119,-1.0522962,8.074684e-05,1.8574206e-05,4.983228e-06
0.251,4.6454754,-1.1258086,5.169589e-05,-1.0193956e-05,3.5467805e-05
0.252,9.112118,-0.9208311,2.1468351e-05,7.6436e-05,0.00012204773
0.253,7.456769,-0.6573421,2.2725897e-05,4.768795e-05,6.5945234e-05
0.254,0.6770825,-0.77527547,-7.6757915e-06,4.774339e-05,6.6012275e-05
0.255,-0.78085613,0.90827566,2.2243321e-05,4.783196e-05,4.943789e-06
0.256,-2.5268433,2.3591897,-7.6289234e-06,4.7900372e-05,6.600682e-05
0.257,-5.400744,1.4883437,2.1054535e-05,-3.8611593e-05,0.00012710046
0.258,-5.0208716,0.38844344,2.5421115e-05,-9.676357e-06,9.6580174e-05
0.259,-4.375121,0.66882306,-8.500271e-06,-9.600694e-06,3.5550904e-05
0.26,5.312757,0.17678268,-3.7083122e-05,4.821278e-05,3.548307e-05
0.261,7.947967,-1.8758101,-6.695935e-05,1.9424322e-05,4.9934397e-06
0.262,9.26656,-0.22610843,7.642422e-05,-5.6136e-06,-8.654465e-05
0.263,8.952544,0.13180041,8.0507256e-05,-1.3393588e-05,-5.6047094e-05
0.264,0.58278704,-0.36743256,2.0507585e-05,4.849069e-05,-5.597162e-05
0.265,-0.86413795,1.231598,-8.3678815e-06,4.8583523e-05,5.0174403e-06
0.266,0.7269615,-0.20957421,-1.0105516e-05,1.9762096e-05,-5.58899e-05
0.267,1.8212931,-0.68818724,2.1455173e-05,-8.965811e-06,-8.656236e-05
0.26799999999999996,-3.0782886,0.407399,-8.359925e-06,1.9960698e-05,-5.6021323e-05
0.26899999999999996,-4.8018494,-1.2330135,-8.395258e-06,-8.818946e-06,-2.5502095e-05
0.26999999999999996,0.94907564,0.17875259,-8.837212e-06,-3.760865e-05,-2.5470314e-05
0.27099999999999996,5.4864044,-0.49096596,-8.8802435e-06,-8.674994e-06,3.5567187e-05
0.27199999999999996,8.862253,-0.97394544,1.992297e-05,-3.325485e-05,9.66518e-05
0.27299999999999996,8.077106,-0.26918176,-3.7557904e-05,2.0357302e-05,6.602294e-05
0.27399999999999997,-0.77766675,-0.05270212,2.055515e-05,2.0414258e-05,3.556784e-05
0.27499999999999997,-2.883149,-0.3956777,5.0063623e-05,-8.36393e-06,3.137155e-05
0.27599999999999997,-5.365145,-0.45695913,2.0835336e-05,2.0576957e-05,6.606263e-05
0.27699999999999997,-4.893008,0.9826008,2.026919e-05,2.0641002e-05,9.662117e-05
0.27799999999999997,-4.4767966,1.6038365,2.0352612e-05,2.0720965e-05,9.661399e-05
0.27899999999999997,-2.807857,0.48295268,-9.754499e-06,2.0783622e-05,3.5624085e-05
0.27999999999999997,5.696595,0.38116962,2.081249e-05,2.0888067e-05,3.554281e-05
0.28099999999999997,8.909027,0.06026229,-7.713689e-06,1.6676287e-05,-2.100303e-05
0.282,9.857272,-0.60778123,-9.1620095e-06,-7.824806e-06,-0.00011701082
0.283,7.592371,-0.13839981,-8.727437e-06,-6.544971e-05,-5.600894e-05
0.284,0.35444173,0.34254602,2.0895724e-05,-7.654921e-06,-8.653773e-05
0.285,-0.25637275,0.5643767,-9.618362e-06,-7.602235e-06,-2.1399657e-05
0.286,-1.0020106,1.4640409,0.00010875898,-1.1692274e-05,-5.5978493e-05
0.287,0.095122986,1.6207618,1.9555742e-05,2.1402697e-05,-8.644134e-05
0.288,-2.9699793,0.98964125,2.0224354e-05,-7.359701e-06,-8.649191e-05
0.289,-5.3522906,0.40154633,-9.296431e-06,-7.282678e-06,-2.5455094e-05
0.29,-0.114174366,-0.7681223,-5.8774626e-06,5.0500606e-05,-2.5431562e-05
0.291,5.530891,-0.63700104,-9.83776e-06,-2.2471027e-06,3.5618363e-05
0.292,9.292282,-1.4457331,1.9610252e-05,5.0650393e-05,9.665516e-05
0.293,6.288611,-2.1807215,-1.0437926e-05,-6.9989756e-06,6.6178436e-05
0.294,-0.9199041,0.8610135,-9.4190445e-06,-6.896095e-06,6.610189e-05
0.295,-3.8827138,2.2339945,-3.4981556e-05,-6.8291397e-06,5.098828e-06
0.296,-4.1582637,0.9046127,-3.891926e-05,-3.559744e-05,6.6101085e-05
0.297,-3.5184085,1.1521338,-3.9717008e-05,2.217442e-05,0.00012719451
0.298,-5.8287787,1.0935745,2.0621528e-05,2.2285902e-05,0.00012709193
0.299,-4.4276605,0.96332294,1.9414274e-05,2.233424e-05,3.5627658e-05
0.3,1.7801133,-1.2955533,4.921191e-05,-3.529365e-05,5.0857266e-06
0.301,6.682779,-1.3259637,-9.438517e-06,-1.5869132e-06,-2.5456455e-05
0.302,9.359028,-1.3181722,1.8599867e-05,-6.3086586e-06,-0.00011690293
0.303,6.2489514,-1.3253299,4.7463676e-05,2.2610755e-05,-5.582281e-05
0.304,-0.61191165,-0.11469987,4.8481685e-05,-6.143083e-06,-5.589929e-05
0.305,-0.7802907,-0.37934265,-1.0224168e-05,-3.491552e-05,5.1154393e-06
0.306,-1.4111497,1.2307146,1.4257477e-05,-6.370105e-05,-5.5900266e-05
0.307,1.325149,1.8292772,1.7953333e-05,-3.4791705e-05,-8.634234e-05
0.308,-2.942519,1.4512477,-1.1805101e-05,-5.8637115e-06,-8.6323e-05
0.309,-3.0712953,1.2386949,-1.1608479e-05,-6.858249e-05,-5.5821074e-05
0.31,-0.057180546,0.8423555,-4.0894032e-05,-5.69819e-06,-2.5319203e-05
0.311,4.17202,-0.8802266,-4.0106886e-05,2.325571e-05,3.5656736e-05
0.312,8.453971,-1.0576501,4.8657723e-05,-5.51543e-06,9.6667725e-05
0.313,6.2834706,-1.5027205,1.8202054e-05,2.3395383e-05,6.622122e-05
0.314,-0.7880109,-0.48840833,4.7830403e-05,-5.3798653e-06,6.620954e-05
0.315,-3.5402145,0.19695117,4.7847443e-05,-5.3015306e-06,5.172037e-06
0.316,-3.146203,0.9906191,1.8446772e-05,5.2491905e-05,6.62001e-05
0.317,-5.1720653,-0.17062107,-1.6997492e-05,-3.401145e-05,9.674998e-05
0.318,-4.244073,1.2294571,-1.1581488e-05,-3.393585e-05,9.6756004e-05
0.319,-2.9029703,1.5939902,-1.155828e-05,-5.0005724e-06,6.623574e-05
0.32,4.943407,0.12546659,-1.1125087e-05,-3.3768833e-05,5.167377e-06
0.321,7.583128,-0.24416684,-4.1230443e-05,-3.3706132e-05,-2.530516e-05
0.322,7.6224704,-0.75591457,1.7287832e-05,-9.135271e-05,-0.00011682546
0.323,6.834621,-0.8477862,-1.2466252e-05,-8.7079046e-05,-5.5771347e-05
0.324,0.68257403,0.21538307,1.7449553e-05,-4.6226587e-06,-2.9466435e-05
0.325,-1.543208,1.4969509,1.853062e-05,-4.518254e-06,-2.080099e-05
0.326,-1.2086424,0.21010707,1.8489907e-05,-4.441334e-06,-8.640096e-05
0.327,0.23741576,0.33264795,1.7575965e-05,-3.3242603e-05,-8.6334185e-05
0.32799999999999996,-1.3430893,-0.45499784,-1.2234776e-05,5.339758e-05,-8.631097e-05
0.32899999999999996,-3.2291095,-1.5422107,4.710393e-05,-4.2289034e-06,-2.5304307e-05
0.32999999999999996,-0.43431073,-1.0482782,1.9162007e-05,-3.296999e-05,-5.5937267e-05
0.33099999999999996,4.257386,-0.4598537,4.6800065e-05,-9.065076e-05,6.6269095e-05
0.33199999999999996,6.633504,-2.1583102,-4.180866e-05,-3.286321e-05,0.00012731491
0.33299999999999996,5.275737,-2.814698,-4.131528e-05,-3.27732e-05,3.5724534e-05
0.33399999999999996,-1.3607152,-0.95093507,-1.2102391e-05,-1.6994241e-07,6.626122e-05
0.33499999999999996,-2.9856102,-1.3562781,-1.21984895e-05,-6.148305e-05,3.5749803e-05
0.33599999999999997,-3.3010018,-0.5993266,4.5910772e-05,-3.2569507e-05,9.684763e-05
0.33699999999999997,-3.5983813,1.0347404,4.6810917e-05,-3.2469536e-05,9.677989e-05
0.33799999999999997,-3.560064,0.87371624,4.689537e-05,-2.8475368e-05,9.677264e-05
0.33899999999999997,-1.8118576,-1.6066399,-1.3048119e-05,2.537797e-05,6.632639e-05
0.33999999999999997,5.7284226,-1.7446278,4.728999e-05,2.5489444e-05,5.1885927e-06
0.34099999999999997,7.9936976,-0.084581934,-1.1357271e-05,5.4432006e-05,5.163777e-06
0.34199999999999997,7.1604004,-1.0751958,1.732726e-05,-8.979339e-05,-0.00011684821
0.34299999999999997,3.9060829,0.35284063,4.636407e-05,-6.0869657e-05,-5.578092e-05
0.344,-1.7043566,0.8560759,-4.230055e-05,-3.194025e-05,-2.5248608e-05
0.345,-1.2457227,0.68953264,-7.5705266e-06,-6.0709885e-05,5.2403834e-06
0.346,-1.7840172,0.66996473,1.6535232e-05,-8.950113e-05,-5.575834e-05
0.347,-0.12972575,1.3853744,1.7030712e-05,-3.169761e-05,-8.631357e-05
0.348,-1.5204269,1.9758061,7.572504e-05,-2.7696208e-06,-8.629423e-05
0.349,-3.6468463,2.4411368,1.637027e-05,-2.7011665e-06,-5.5749082e-05
0.35,1.008099,-0.20152286,2.0874713e-05,2.6249769e-05,-2.5281872e-05
0.351,5.183292,-1.3202066,4.676678e-05,2.6333717e-05,3.1367985e-05
0.352,8.921995,0.60568714,4.225377e-05,-2.4586022e-06,0.00012732697
0.353,5.4173484,0.8041658,4.4354583e-05,2.643045e-05,6.642863e-05
0.354,-0.111938536,1.1239997,4.5555007e-05,2.653778e-05,6.6338616e-05
0.355,-2.0205142,0.35425955,-1.350996e-05,-2.2433628e-06,3.582723e-05
0.356,-3.0748148,1.4871964,-4.074912e-05,-2.1104372e-06,9.669485e-05
0.357,-4.2862372,0.78912634,1.5198436e-05,-3.096333e-05,0.00012743557
0.358,-4.1923375,1.1669308,1.6216316e-05,-3.0860472e-05,0.0001273591
0.359,-4.1279764,0.6734799,-4.2842814e-05,2.6928716e-05,6.632959e-05
0.36,3.1163633,-1.6675864,-1.3923301e-05,-1.8639029e-06,3.585292e-05
0.361,8.636968,-1.8209686,4.471198e-05,5.5919318e-05,-5.5676257e-05
0.362,9.004122,-0.38081366,1.654349e-05,2.7172702e-05,-5.5774814e-05
0.363,7.114633,0.19260883,1.633213e-05,-1.611257e-06,-2.5242533e-05
0.364,0.9815506,1.8011355,1.6881157e-05,2.733681e-05,-5.5801836e-05
0.365,0.22745754,1.9469095,1.5902202e-05,2.739074e-05,5.304965e-06
0.366,-1.1493114,1.5060737,4.500028e-05,5.631597e-05,-5.5702592e-05
0.367,1.2402735,-0.8408877,-1.3824154e-05,-1.3160516e-06,-8.623177e-05
0.368,-1.3692893,2.0632486,-1.39247695e-05,-3.0097392e-05,-8.62253e-05
0.369,-3.6547885,1.2286534,1.529065e-05,-3.0026062e-05,-2.5171252e-05
0.37,0.9341163,-1.189187,-1.3936887e-05,2.7771635e-05,-2.5191282e-05
0.371,4.875952,0.51547164,1.5042318e-05,-2.987631e-05,3.588048e-05
0.372,8.017782,-1.7338289,-1.3189038e-05,-9.1090345e-07,0.00012733939
0.373,7.535224,-0.79122573,4.5922276e-05,2.8027209e-05,6.629255e-05
0.374,-1.2011384,1.2571799,7.484377e-05,-2.9622151e-05,9.685085e-05
0.375,-3.1085532,1.5696307,7.107577e-05,-6.811663e-07,3.5795758e-05
0.376,-3.277898,2.0652575,4.575534e-05,-2.9456618e-05,9.681951e-05
0.377,-4.1459036,1.0720956,4.454081e-05,-5.516655e-07,0.00012742628
0.378,-3.1551344,2.141025,4.5387715e-05,-4.5299808e-07,0.00012736248
0.379,-1.9359567,-0.22843325,1.4754042e-05,-4.0324275e-07,6.641148e-05
0.38,4.4775953,-0.6901614,-1.5295023e-05,-2.9195955e-05,3.5934816e-05
0.381,8.802123,-1.1040267,-1.497964e-05,-2.5351812e-07,-2.5124862e-05
0.382,9.427186,0.80110973,-1.5015949e-05,-2.9033281e-05,-0.00011667586
0.383,6.5503993,-1.1534956,-1.4289646e-05,-5.779425e-05,-2.5178011e-05
0.384,1.0168867,-0.63721585,-1.8103288e-05,4.8126565e-09,-2.5202224e-05
0.385,-0.5885356,0.3435471,1.4827531e-05,6.606243e-08,5.36483e-06
0.386,-1.7736632,0.6817355,6.9754715e-05,-2.8710789e-05,-5.5677483e-05
0.38699999999999996,0.3631322,0.011463515,4.300659e-05,-2.4885909e-05,-8.609307e-05
0.38799999999999996,-2.8269951,2.0152152,4.4025473e-05,2.9149498e-05,-8.616961e-05
0.38899999999999996,-2.786453,0.39385417,1.4214002e-05,2.9219398e-05,-2.511124e-05
0.38999999999999996,2.545317,0.7861674,1.41768305e-05,2.9296405e-05,3.5925827e-05
0.39099999999999996,6.8339057,-0.47492543,1.508043e-05,-2.8317028e-05,4.088163e-05
0.39199999999999996,9.204691,0.23622385,-4.4040822e-05,6.139404e-07,0.00012742096
0.39299999999999996,5.9744015,-1.1024458,-1.0314467e-05,-5.7018256e-05,6.637456e-05
0.39399999999999996,-1.136344,0.46132568,-1.4277349e-05,7.766154e-07,9.6880576e-05
0.39499999999999996,-2.4130385,1.632591,-1.5020532e-05,-2.8020468e-05,5.3818917e-06
0.39599999999999996,-4.735472,2.9371793,-4.7802052e-05,9.306237e-07,9.688412e-05
0.39699999999999996,-3.5951257,0.71163434,-4.551495e-05,9.6741e-07,9.7007614e-05
0.39799999999999996,-4.994937,0.8061446,-1.407225e-05,-2.9076116e-06,0.0001273791
0.39899999999999997,-1.8495517,-0.26297992,1.4790643e-05,5.886947e-05,6.638894e-05
0.39999999999999997,4.710974,-0.19672199,4.382832e-05,3.0079676e-05,3.590351e-05
0.40099999999999997,8.868743,-0.52751,-1.529398e-05,3.0153826e-05,5.3962212e-06
0.40199999999999997,8.744123,-1.2517967,7.394379e-05,1.3942783e-06,-0.000116733274
0.40299999999999997,4.658793,-0.76622707,4.342595e-05,-2.7409918e-05,-2.5104926e-05
0.40399999999999997,-0.9837045,0.79183394,1.3083787e-05,-2.7353022e-05,-2.95169e-05
0.40499999999999997,-1.5640656,0.2919037,-1.5794076e-05,-2.7260246e-05,-2.508826e-05
0.40599999999999997,-2.5024972,1.1127024,1.0330422e-05,-5.60125e-05,-5.5687076e-05
0.407,0.07533512,1.3243693,1.3911817e-05,-2.7098982e-05,-8.614177e-05
0.408,-2.3388214,2.1494856,-4.5384677e-05,1.8276935e-06,-8.611845e-05
0.409,-3.8947337,1.3917078,1.4022105e-05,1.9163472e-06,-2.5116835e-05
0.41,-0.12739813,-0.5967105,-4.4812732e-05,-2.685925e-05,5.389855e-06
0.411,5.6800103,0.55351686,4.3248136e-05,-2.6790936e-05,9.251563e-05
0.412,8.717321,-0.68688256,7.305317e-05,2.1516314e-06,0.00012746366
0.413,5.5453463,-0.14845893,3.8480914e-05,3.5675894e-05,6.645624e-05
0.414,-0.20841296,0.11987915,4.2674674e-05,5.9999027e-05,6.649273e-05
0.415,-0.77536213,-1.9174823,4.357734e-05,2.385591e-06,3.590725e-05
0.416,-3.236008,0.57490975,-1.6190857e-05,2.4439162e-06,9.700066e-05
0.417,-3.8317387,0.48303217,1.2964898e-05,-2.6343008e-05,0.00012754173
0.418,-2.8151753,0.10566151,-1.6380936e-05,-2.6261698e-05,9.701277e-05
0.419,-0.480561,0.083781,-4.4907156e-05,2.6964851e-06,3.5905636e-05
0.42,3.900563,-0.15667465,-1.586563e-05,-2.6093237e-05,3.5937475e-05
0.421,6.467918,0.3015264,-1.6372705e-05,6.054252e-05,-2.5061214e-05
0.422,8.488049,-0.7954718,-4.565876e-05,3.176852e-05,-8.6112006e-05
0.423,5.7762413,0.09156322,7.224218e-05,2.9888533e-06,-5.5592813e-05
0.424,0.7793667,-0.6607205,4.2135984e-05,3.1908232e-05,-5.5547687e-05
0.425,-0.21604349,0.17050742,4.175786e-05,3.1976884e-05,-2.5003039e-05
0.426,0.33922133,1.3561848,4.288871e-05,3.208251e-05,-5.5605487e-05
